VehicleID,LicenseNO,VID,VCODE,SIMNO,RegisterDate,MobileUnitBrandID,MobileUnitModelID,GroupID,CustomerID
25108,1231147,42927,863835024592540,66627873598,2016/09/05,3,29,3342,2204
25109,10-7070ขก,42928,863835024585619,66627873620,2016/09/05,3,29,3795,2204
25110,10-7932ขก,42929,863835024614492,66993237752,2016/09/05,3,29,3342,2204
25111,10-7931ขก,42930,863835024596152,66993237822,2016/09/05,3,29,3795,2204
25112,10-8289ขก,42931,863835024616778,66993238283,2016/09/05,3,29,3342,0
25113,72-2493กทม,16778,863835024640299,66632195979,2016/09/06,3,29,411,303
25114,31-1345ภก,42932,863835024639804,66632154379,2016/09/06,3,29,3958,2255
25115,JTFSS22P300044199,42933,863835024592482,66632154603,2016/09/06,3,29,4079,2301
25116,30-1080พง,42934,863835024615648,66632193779,2016/09/06,3,29,4024,2284
25117,30-6047,42935,863835024612645,66632193782,2016/09/06,3,29,5012,2380
25118,863835024598190,42936,863835024598190,66632193784,2016/09/06,3,29,1160,1417
25119,86-1819ชบ,42937,863835024640414,66627762195,2016/09/06,3,29,3699,2179
25120,1ฒษ-5231กทม,16779,863835024610946,66627762203,2016/09/06,3,29,536,492
25121,32-3127ชม,42938,863835024587789,66627762230,2016/09/06,3,29,1161,1419
25122,84-7061ชบ,42939,863835024589819,66993238445,2016/09/07,3,29,3702,1487
25123,10-2884สพ,42940,863835024600673,66993238544,2016/09/07,3,29,4993,1487
25124,MP1FXZ77FT002860,42941,863835024600129,66627972104,2016/09/07,3,29,4970,1487
25125,MP1FYH77SFT000070,42942,863835024598083,66627972110,2016/09/07,3,29,5025,1487
25126,79-6047กทม,42943,863835024590858,66627972139,2016/09/07,3,29,5288,1487
25127,31-6080กทม,42944,863835024585932,66993238289,2016/09/07,3,29,4913,2187
25128,16-0427,42945,863835024591385,66993238302,2016/09/07,3,29,4927,2187
25129,33-4031กท,42946,863835024599768,66993238422,2016/09/07,3,29,4859,2187
25130,63-3827,16780,863835024601580,66627762231,2016/09/07,3,29,691,1001
25131,63-3828,16781,863835024582418,66990834327,2016/09/07,3,29,691,1001
25132,63-3829,16782,863835024587029,66627762260,2016/09/07,3,29,691,1001
25133,63-3830,16783,863835024597390,66627762269,2016/09/07,3,29,691,1001
25134,63-3831,16784,863835024587185,66627762271,2016/09/07,3,29,691,1001
25135,63-3832,16785,863835024607264,66627762282,2016/09/07,3,29,691,1001
25136,63-3833,16786,863835024590098,66627762283,2016/09/07,3,29,691,1001
25137,63-3834,16787,863835024586948,66632195992,2016/09/07,3,29,691,1001
25138,63-3835,16788,863835024586906,66632702219,2016/09/07,3,29,691,1001
25139,63-3836,16789,863835024599933,66627763574,2016/09/07,3,29,691,1001
25140,63-3837,16790,863835024623121,66627763577,2016/09/07,3,29,691,1001
25141,63-3839,16791,863835024629789,66627763623,2016/09/07,3,29,691,1001
25142,63-3840,16792,863835024636701,66627763624,2016/09/07,3,29,691,1001
25143,63-3841,16793,863835024639713,66627763630,2016/09/07,3,29,691,1001
25144,63-3842,16794,863835024793734,66627763650,2016/09/07,3,29,691,1001
25145,63-3843,16795,863835024807278,66632195994,2016/09/07,3,29,691,1001
25146,63-3844,16796,863835024636388,66627971649,2016/09/07,3,29,691,1001
25147,63-3845,16797,863835024991734,66627971657,2016/09/07,3,29,691,1001
25148,63-3846,16798,863835024635364,66627971665,2016/09/07,3,29,691,1001
25149,63-3847,16799,863835024636321,66627971667,2016/09/07,3,29,691,1001
25150,71-6070ชบ,16800,863835024990090,66657280052,2016/09/08,3,29,503,494
25151,70-7620รย,16801,863835024628401,66632196454,2016/09/08,3,29,503,494
25152,(519)30-3713,42947,863835024990041,66627971680,2016/09/08,3,29,3605,2137
25153,(524)MMKST22P305115436,42948,863835024796604,66627971684,2016/09/08,3,29,3605,2137
25154,(530)MMKST22PX05115823,42949,863835024628831,66627971688,2016/09/08,3,29,3605,2137
25155,(529)30-3961กทม,42950,863835025012720,66627971692,2016/09/08,3,29,3605,2137
25156,(532)MMKST22P405115834,42951,863835021090068,66655262520,2016/08/09,3,23,3605,1111
25157,(527)MMKST22P505115826,42952,863835024629557,66627971697,2016/09/08,3,29,3605,2137
25158,(526)MMKST22P805115724,42953,863835024636818,66627785657,2016/09/08,3,29,3605,2137
25159,(525)MMKST22P705115861,42954,863835024794468,66627785661,2016/09/08,3,29,3605,2137
25160,(538)MMKST22P705116024,42955,863835025018479,66627785662,2016/09/08,3,29,3605,2137
25161,(280)30-3704,42956,863835024641446,66632134110,2016/09/08,3,29,3605,2137
25162,(537)MMKST22P405115946,42957,863835024623105,66627785682,2016/09/08,3,29,3605,2137
25163,(522)MMKST22P905115585,42958,863835024988193,66626545208,2016/09/08,3,29,3605,2137
25164,(521)MMKST22P505115597,42959,863835024999463,66627785697,2016/09/08,3,29,3605,2137
25165,(531)MMKST22P305115856,42960,863835024796455,66627785698,2016/09/08,3,29,3605,2137
25166,(528)MMKST22P105115712,42961,863835024990561,66626545140,2016/09/08,3,29,3605,2137
25167,(535)MMKST22P005116043,42962,863835024631728,66627785718,2016/09/08,3,29,3605,2137
25168,(533)MMKST22P605115592,42963,863835024793320,66627782998,2016/09/08,3,29,3605,2137
25169,(523)MMKST22P405115574,42964,863835024797784,66627783004,2016/09/08,3,29,3605,2137
25170,(536)MMKST22P005115927,42965,863835024625399,66626545129,2016/09/08,3,29,3605,2137
25171,(281)30-3705,42966,863835024592276,66614107133,2016/09/08,3,29,3605,2137
25172,70-5034รบ,42968,863835024638335,66627783022,2016/09/08,3,29,3766,2182
25173,70-3022รบ,42969,863835024631256,66627783029,2016/09/08,3,29,3766,2182
25174,70-3165รบ,42970,863835024802261,66627783036,2016/09/08,3,29,3746,2198
25175,70-4663รบ,42971,863835024795150,66627972146,2016/09/08,3,29,3766,2182
25176,863835024991650,42972,863835024991650,66627972154,2016/09/08,3,29,7079,0
25177,70-4491รบ,42973,863835024793841,66627972159,2016/09/08,3,29,3766,2182
25178,30-0490รบ,42974,863835024623089,66627972162,2016/09/08,3,29,6746,3279
25179,32-4850กทม,42967,863835024613361,66657313182,2016/09/08,3,29,1120,1376
25180,5กผ-489กทม,16802,863835024792322,66627783037,2016/09/09,3,29,922,1199
25181,MMKST22P105117895,16803,863835024602489,66613975485,2017/03/28,3,23,7043,3392
25182,30-1907ชม,16804,863835024610870,66613975730,2016/09/12,3,29,449,766
25183,KS327776316,42989,863835025018065,66627972164,2016/09/12,3,29,4786,2530
25184,กท-1467,42990,863835024625274,66627972170,2016/09/12,3,29,4992,2553
25185,30-0657ขก,42991,863835025000915,66627972183,2016/09/12,3,29,4969,2595
25186,MMKST22P205113614,42992,863835024625100,66627972189,2016/09/12,3,29,4997,2605
25187,83-1073บร,42975,863835024633302,66627972199,2016/09/12,3,29,3862,2115
25188,81-5872บร,42976,863835024792637,66627972204,2016/09/12,3,29,3862,2115
25189,81-6917บร,42977,863835024795143,66627972205,2016/09/12,3,29,3862,2115
25190,81-7315บร,42978,863835024988540,66627971727,2016/09/12,3,29,3862,2115
25191,81-2702บร,42979,863835025016390,66627971729,2016/09/12,3,29,3862,2115
25192,80-7275บร,42980,863835024996196,66627971732,2016/09/12,3,29,3862,2115
25193,81-0299บร,42981,863835024626355,66627971733,2016/09/12,3,29,3862,2115
25194,82-6181บร,42982,863835022915297,66627971738,2016/09/12,3,29,3862,2115
25195,10-3003บร,42983,863835024587847,66627971739,2016/09/12,3,29,6885,3318
25196,81-2235บร,42984,863835024793395,66627971747,2016/09/12,3,29,3862,2115
25197,30-0122บร,42985,863835020690900,66627971753,2016/09/12,3,29,5393,2115
25198,10-3032บร,42986,863835026314059,66655252961,2016/09/12,3,29,6885,2115
25199,863835024798303,42987,863835024798303,66657254780,2016/09/12,3,29,6885,2115
25200,MMJFN62M15C002662,42988,863835024803574,66627972198,2016/09/12,3,29,5929,2115
25201,32-2605กทม,42993,863835024627528,66627757173,2016/09/12,3,29,3803,2209
25202,33-3868กทม,42994,863835024808771,66627757143,2016/09/12,3,29,3802,2212
25203,30-1579นบ,42996,863835024992062,66627757126,2016/09/12,3,29,3800,2211
25204,JTFSS22P700110902,42995,863835024811932,66627757128,2016/09/12,3,29,3801,2213
25205,30-0037อจ,43097,863835025016655,66627971763,2016/09/14,3,29,3874,1382
25206,30-0052อจ,43098,863835024626546,66627971765,2016/09/14,3,29,3874,1382
25207,30-0039อจ,43099,863835024805538,66627971773,2016/09/14,3,29,3874,1382
25208,MMKST22P505108746,43100,863835025013694,66627971784,2016/09/14,3,29,3931,1382
25209,30-0780อบ,43101,863835024624871,66627971785,2016/09/14,3,29,3930,1382
25210,63-5052กท,42997,863835024625217,66627782565,2016/09/14,3,29,4308,1366
25211,63-5048กท,42998,863835024793130,66627782568,2016/09/14,3,29,4308,1366
25212,63-5049กท,42999,863835024797511,66627782576,2016/09/14,3,29,4308,1366
25213,63-5051กท,43000,863835024795010,66627782585,2016/09/14,3,29,4308,1366
25214,MP1FXZ77NFT000281,43001,863835024995925,66627782589,2016/09/14,3,29,3222,1366
25215,MP1GXZ77NFT002865,43002,863835024624012,66627782591,2016/09/14,3,29,5002,1366
25216,63-5003กท,43003,863835024624350,66627782592,2016/09/14,3,29,4308,1366
25217,63-5004กท,43004,863835024796026,66627782598,2016/09/14,3,29,4308,1366
25218,63-5006กท,43005,863835024624632,66627782602,2016/09/14,3,29,4308,1366
25219,81-5241ลป,43006,863835024626132,66627782603,2016/09/14,3,29,3222,1366
25220,70-6886ลป,43007,863835024625712,66627782618,2016/09/14,3,29,5665,1366
25221,81-5245ลป,43008,863835024623667,66627782623,2016/09/14,3,29,3222,1366
25222,81-5239ลป,43009,863835024616166,66627782625,2016/09/14,3,29,3222,1366
25223,63-5002กท,43010,863835024614773,66627786156,2016/09/14,3,29,4308,1366
25224,MP1GXZ77NFT002899,43011,863835024616133,66627786160,2016/09/14,3,29,1116,1366
25225,63-5007กท,43012,863835024595899,66627786162,2016/09/14,3,29,4308,1366
25226,63-5010กท,43013,863835024613783,66627786172,2016/09/14,3,29,4308,1366
25227,81-5243ลป,43014,863835024583820,66627786176,2016/09/14,3,29,3222,1366
25228,MP1GXZ77NFT002879,43015,863835024641529,66627786177,2016/09/14,3,29,1116,1366
25229,63-5008กท,43016,863835024616281,66627786180,2016/09/14,3,29,4308,1366
25230,8.63835E+14,43017,863835024612835,66627786182,2016/09/14,3,29,1116,1366
25231,MP1FXZ777FT002823,43018,863835024615978,66627786187,2016/09/14,3,29,1116,1366
25232,70-9892ปท,43019,863835024596830,66627786188,2016/09/14,3,29,3703,1366
25233,63-5012กท,43020,863835024616406,66627786190,2016/09/14,3,29,4308,1366
25234,63-5013กท,43021,863835024640026,66627786191,2016/09/14,3,29,4308,1366
25235,63-5009กท,43022,863835024641230,66627786198,2016/09/14,3,29,4308,1366
25236,MP1GXZ77NFT002897,43023,863835024598687,66627786201,2016/09/14,3,29,1116,1366
25237,70-2987ชพ,43024,863835024616661,66627786211,2016/09/14,3,29,4719,1366
25238,MP1FVM34WFT001311,43025,863835024613866,66627786228,2016/09/14,3,29,4812,1366
25239,MP1GXZ77NFT002898,43026,863835024596087,66627786244,2016/09/14,3,29,1116,1366
25240,88-2891กส,43027,863835024639119,66627786249,2016/09/14,3,29,1856,1662
25241,63-5011กท,43028,863835024592185,66992830131,2016/09/14,3,29,4308,1366
25242,70-9890ปท,43029,863835024625944,66992830302,2016/09/14,3,29,3703,1366
25243,MP1GXZ77NFT002941,43030,863835024796158,66992830304,2016/09/14,3,29,4561,1366
25244,71-8022กท,43031,863835024625571,66992830307,2016/09/14,3,29,3922,1366
25245,8.63835E+14,43032,863835024625324,66992830316,2016/09/14,3,29,1116,1366
25246,70-8551นบ,43033,863835024796745,66992830345,2016/09/14,3,29,3087,1366
25247,MP1GXZ77NFT002940,43034,863835024799236,66992830351,2016/09/14,3,29,4561,1366
25248,8.63835E+14,43035,863835024803665,66992830372,2016/09/14,3,29,1116,1366
25249,70-7848ชม,43036,863835024797198,66992830373,2016/09/14,3,29,4886,2567
25250,70-6835ลป,43037,863835024623642,66992830427,2016/09/14,3,29,4483,1366
25251,83-2823รบ,43038,863835024797271,66992830470,2016/09/14,3,29,1900,1366
25252,83-2819รบ,43039,863835024793551,66992830940,2016/09/14,3,29,1900,1366
25253,83-2820รบ,43040,863835024793528,66992830943,2016/09/14,3,29,1900,1366
25254,83-2822รบ,43041,863835024809688,66992830948,2016/09/14,3,29,2410,1366
25255,81-2058ชพ,43042,863835025008686,66992831026,2016/09/14,3,29,4520,1366
25256,63-5014กท,43043,863835024792587,66992831033,2016/09/14,3,29,4308,1366
25257,83-2824รบ,43044,863835024991965,66992831036,2016/09/14,3,29,1900,1366
25258,63-5016กท,43045,863835024797917,66992831062,2016/09/14,3,29,4308,1366
25259,63-5018กท,43046,863835024802279,66992831064,2016/09/14,3,29,4308,1366
25260,8.63835E+14,43047,863835024991981,66992831090,2016/09/14,3,29,1116,1366
25261,63-5020กท,43048,863835024800661,66992831104,2016/09/14,3,29,4308,1366
25262,83-2938ชน,43049,863835024800521,66992831139,2016/09/14,3,29,1900,1366
25263,MP1FXZ777FT002953,43050,863835024799517,66992831165,2016/09/14,3,29,1116,1366
25264,63-5015กท,43051,863835024624715,66992831210,2016/09/14,3,29,4308,1366
25265,63-5017กท,43052,863835024624129,66627754407,2016/09/14,3,29,4308,1366
25266,63-5022กท,43053,863835024623873,66627754412,2016/09/14,3,29,4308,1366
25267,63-5019กท,43054,863835024798766,66627754413,2016/09/14,3,29,4308,1366
25268,82-0344ชร,43055,863835024794229,66627754426,2016/09/14,3,29,4887,1366
25269,63-5021กท,43056,863835024800646,66627754469,2016/09/14,3,29,4308,1366
25270,63-5029กท,43057,863835024794682,66627754476,2016/09/14,3,29,4308,1366
25271,83-2940รบ,43058,863835024625035,66627754478,2016/09/14,3,29,1900,1366
25272,63-5028กท,43059,863835024624079,66627754485,2016/09/14,3,29,4308,1366
25273,83-2939รบ,43060,863835024622917,66627754494,2016/09/14,3,29,1900,1366
25274,63-5026กท,43061,863835025018081,66627754498,,3,29,4308,1366
25275,63-5023กท,43062,863835024995461,66627754508,2016/09/14,3,29,4308,1366
25276,70-6855ลป,43063,863835024794732,66627754509,2016/09/14,3,29,4483,1366
25277,MP1FVM34TFT001310,43064,863835025018495,66627754513,2016/09/14,3,29,4888,1366
25278,63-5061กท,43065,863835024627346,66627754539,2016/09/14,3,29,4308,1366
25279,63-5055กท,43066,863835024627593,66627754542,2016/09/14,3,29,4308,1366
25280,63-5025กท,43067,863835024793890,66627785543,2016/09/14,3,29,4308,1366
25281,63-5024กท,43068,863835024793924,66627785548,2016/09/14,3,29,4308,1366
25282,MP1GXZ77NFT002979,43069,863835024605532,66627785562,2016/09/14,3,29,4928,2585
25283,70-6858ลป,43070,863835024259751,66627785564,2016/09/14,3,29,3222,1366
25284,63-5060กท,43071,863835024596624,66627785581,2016/09/14,3,29,4308,1366
25285,63-5027กท,43072,863835024623741,66627785589,2016/09/14,3,29,4308,1366
25286,63-5058กท,43073,863835024612561,66627785598,2016/09/14,3,29,4308,1366
25287,63-5030กท,43074,863835024590460,66627785602,2016/09/14,3,29,4308,1366
25288,63-5059กท,43075,863835024797883,66627785605,2016/09/14,3,29,4308,1366
25289,63-4985กท,43076,863835024811437,66627785616,2016/09/14,3,29,4308,1366
25290,63-5031กท,43077,863835024640398,66627785617,2016/09/14,3,29,4308,1366
25291,63-4987กท,43078,863835024623279,66627785621,2016/09/14,3,29,4308,1366
25292,MP1FXZ777FT003035,43079,863835024589173,66627785641,2016/09/14,3,29,5189,1366
25293,63-4983กท,43080,863835024261906,66627785643,2016/09/14,3,29,4308,1366
25294,63-5032กท,43081,863835024596616,66627785648,2016/09/14,3,29,4308,1366
25295,63-4984กม,43082,863835024615309,66992864457,2016/09/14,3,29,4308,1366
25296,63-4986กท,43083,863835024585940,66992864472,2016/09/14,3,29,4308,1366
25297,MP1FVM347FT000543,43084,863835024625639,66992864481,2016/09/14,3,29,5389,1366
25298,63-5035กท,43085,863835024264272,66992864490,2016/09/14,3,29,4308,1366
25299,63-4988กท,43086,863835024264066,66992864507,2016/09/14,3,29,4308,1366
25300,63-5033กท,43087,863835024614625,66992864509,2016/09/14,3,29,4308,1366
25301,63-5034กท,43088,863835024591120,66992864528,2016/09/14,3,29,4308,1366
25302,MP1GXZ77NFT003021,43089,863835024607140,66614212294,2016/09/14,3,29,4561,1366
25303,63-5474กท,43090,863835024811650,66992864574,2016/09/14,3,29,4308,1366
25304,70-6856ลป,43091,863835025014361,66992864584,2016/09/14,3,29,4483,1366
25305,70-8904นบ,43092,863835024992716,66992864597,2016/09/14,3,29,3109,1366
25306,70-8924นบ,43093,863835024636099,66992864601,2016/09/14,3,29,3109,1366
25307,63-5482กท,43094,863835024635596,66992864606,2016/09/14,3,29,4308,1366
25308,MP1GXZ77NFT003022,43095,863835024628286,66992864608,2016/09/14,3,29,1116,1366
25309,63-5473กท,43096,863835024636347,66992864648,2016/09/14,3,29,4308,1366
25310,82-9201บร,43109,863835024802691,66627971791,2016/09/14,3,29,3862,2115
25311,81-4660บร,43110,863835024628641,66627971802,2016/09/14,3,29,3862,2115
25312,81-6960บร,43111,863835024798709,66627971809,2016/09/14,3,29,3862,2115
25313,30-0778นบ,43107,863835025018636,66627782742,2016/09/14,3,29,3828,2200
25314,30-1709นบ,43108,863835024636925,66627782745,2016/09/14,3,29,3828,2200
25315,863835024636339,43102,863835024636339,66627976972,2016/09/14,3,29,2252,1694
25316,863835024635182,43103,863835024635182,66627976983,2016/09/14,3,29,2252,1694
25317,80-6544,43104,863835024628567,66627976997,2016/09/14,3,29,7162,3424
25318,863835024989837,43105,863835024989837,66627977001,2016/09/14,3,29,2252,1694
25319,863835024637196,43106,863835024637196,66627977005,2016/09/14,3,29,2252,1694
25320,52-0387,16808,861785006268415,66950615026,2016/09/14,3,16,867,1127
25321,51-9522กทม,16807,863835024792983,66627782717,2016/09/14,3,29,872,1133
25322,ผค-6453อบ,16805,863835024627551,66632196567,2016/09/14,3,23,300,2206
25323,ผม-7922ขก,16806,863835024794419,66632196553,2016/09/14,3,23,300,2207
25324,30-0430,43116,863835024800133,66627977048,2016/09/14,3,29,6394,1717
25325,30-1342สบ,43117,863835024797958,66627977050,2016/09/14,3,29,6310,1717
25326,70-3381สบ,43118,863835025019469,66627977056,2016/09/14,3,29,6883,1717
25327,31-5772กทม,43112,863835024991999,66627783042,2016/09/14,3,29,1133,1393
25328,863835024624178,43113,863835024624178,66627977017,2016/09/14,3,29,2252,1694
25329,863835024800695,43114,863835024800695,66627977020,2016/09/14,3,29,2252,1694
25330,863835024803723,43115,863835024803723,66627977029,2016/09/14,3,29,2252,1694
25331,78-5341กทม,43119,863835024625191,66627783058,2016/09/15,3,29,4308,1366
25332,78-6328กทม,43120,863835025018222,66627783065,2016/09/15,3,29,4308,1366
25333,62-9309กทม,43121,863835024797297,66948711297,2016/09/15,3,29,4308,1366
25334,78-6335กทม,43122,863835024794476,66948711569,2016/09/15,3,29,4308,1366
25335,62-9307กทม,43123,863835025012910,66948712076,2016/09/15,3,29,4308,1366
25336,62-9305กทม,43124,863835024812484,66993211654,2016/09/15,3,29,4308,1366
25337,78-7613กทม,43125,863835024802527,66993211705,2016/09/15,3,29,4308,1366
25338,78-7603กทม,43126,863835024262532,66993211727,2016/09/15,3,29,4308,1366
25339,78-5964กทม,43127,863835024616398,66993211819,2016/09/15,3,29,4308,1366
25340,78-7605กทม,43128,863835024608551,66993211867,2016/09/15,3,29,4308,1366
25341,78-7149กทม,43129,863835024624830,66993212062,2016/09/15,3,29,4308,1366
25342,78-6332กทม,43130,863835024640661,66993212161,2016/09/15,3,29,4308,1366
25343,78-5955กทม,43131,863835024585387,66993212207,2016/09/15,3,29,4308,1366
25344,78-5956กทม,43132,863835024585429,66993212434,2016/09/15,3,29,4308,1366
25345,78-5962กทม,43133,863835024613502,66993212507,2016/09/15,3,29,4308,1366
25346,62-9316กทม,43134,863835024626298,66993212544,2016/09/15,3,29,4308,1366
25347,62-9310กทม,43135,863835024596749,66993212572,2016/09/15,3,29,4308,1366
25348,78-7604กทม,43136,863835024595022,66993212586,2016/09/15,3,29,4308,1366
25349,62-9308กทม,43137,863835024613122,66627755696,2016/09/15,3,29,4308,1366
25350,78-7114กทม,43138,863835024595931,66627755697,2016/09/15,3,29,4308,1366
25351,62-9304กทม,43139,863835024616968,66627755701,2016/09/15,3,29,4308,1366
25352,78-7612กทม,43140,863835024612280,66627755707,2016/09/15,3,29,4308,1366
25353,78-7606กทม,43141,863835024612363,66627755711,2016/09/15,3,29,4308,1366
25354,78-5959กทม,43142,863835024606092,66627755720,2016/09/15,3,29,4308,1366
25355,78-6330กทม,43143,863835024612207,66627755731,2016/09/15,3,29,4308,1366
25356,78-5953กทม,43144,863835024641222,66627755743,2016/09/15,3,29,4308,1366
25357,78-5960กทม,43145,863835024615887,66627755782,2016/09/15,3,29,4308,1366
25358,78-7614กทม,43146,863835024992997,66627755785,2016/09/15,3,29,4308,1366
25359,78-5954กทม,43147,863835024626231,66627755786,2016/09/15,3,29,4308,1366
25360,78-7607กทม,43148,863835024796828,66627871168,2016/09/15,3,29,4308,1366
25361,78-7150กทม,43149,863835024795887,66627871171,2016/09/15,3,29,4308,1366
25362,78-7148กทม,43150,863835024623774,66627871181,2016/09/15,3,29,4308,1366
25363,78-5961กทม,43151,863835024801412,66627871210,2016/09/15,3,29,4308,1366
25364,78-7126กทม,43152,863835025006920,66627871224,2016/09/15,3,29,4308,1366
25365,78-7146กทม,43153,863835024623410,66627871241,2016/09/15,3,29,4308,1366
25366,78-5957กทม,43154,863835024801743,66627871244,2016/09/15,3,29,4308,1366
25367,78-7147กทม,43155,863835025018040,66627871247,2016/09/15,3,29,4308,1366
25368,78-7128กทม,43156,863835024992971,66627871264,2016/09/15,3,29,4308,1366
25369,78-7608กทม,43157,863835024802055,66627871268,2016/09/15,3,29,4308,1366
25370,78-5958กทม,43158,863835024625530,66627871276,2016/09/15,3,29,4308,1366
25371,62-9306กทม,43159,863835024797362,66627871278,2016/09/15,3,29,4308,1366
25372,62-9332กทม,43160,863835025012233,66627871287,2016/09/15,3,29,4308,1366
25373,78-5963กทม,43161,863835024792355,66627871294,2016/09/15,3,29,4308,1366
25374,78-7611กทม,43162,863835025010336,66627873287,2016/09/15,3,29,4308,1366
25375,78-7610กทม,43163,863835024802873,66627873289,2016/09/15,3,29,4308,1366
25376,78-7151กทม,43164,863835024802030,66627873298,2016/09/15,3,29,4308,1366
25377,78-6333กทม,43165,863835024623527,66627873312,2016/09/15,3,29,4308,1366
25378,78-7609กทม,43166,863835024623923,66627873318,2016/09/15,3,29,4308,1366
25379,78-7122กทม,43167,863835024796216,66627873345,2016/09/15,3,29,4308,1366
25380,62-9370กทม,43168,863835024619970,66627873346,2016/09/15,3,29,4308,1366
25381,61-7335กทม,43169,863835024623212,66627873350,2016/09/15,3,29,4308,1366
25382,62-9330กทม,43170,863835024625076,66627873365,2016/09/15,3,29,4308,1366
25383,62-9324กทม,43171,863835024594496,66627873375,2016/09/15,3,29,4308,1366
25384,62-9319กทม,43172,863835024807989,66627873383,2016/09/15,3,29,4308,1366
25385,78-7112กทม,43173,863835024797495,66627873394,2016/09/15,3,29,4308,1366
25386,78-6327กทม,43174,863835024622495,66627873395,2016/09/15,3,29,4308,1366
25387,78-6331กท,43175,863835024808383,66949649695,2016/09/15,3,29,4308,1366
25388,62-9368กทม,43176,863835024802014,66992193963,2016/09/15,3,29,4308,1366
25389,62-9375กทม,43177,863835024798972,66992194663,2016/09/15,3,29,4308,1366
25390,62-3252กทม,43178,863835024796117,66992195310,2016/09/15,3,29,4308,1366
25391,62-9322กทม,43179,863835024620705,66992195622,2016/09/15,3,29,4308,1366
25392,62-9373กทม,43180,863835024634656,66992195641,2016/09/15,3,29,4308,1366
25393,62-9367กทม,43181,863835024800398,66992195816,2016/09/15,3,29,4308,1366
25394,61-7331กทม,43182,863835024991551,66992831816,2016/09/15,3,29,4308,1366
25395,62-9328กทม,43183,863835024793304,66992831846,2016/09/15,3,29,4308,1366
25396,62-9315กทม,43184,863835024639598,66992831856,2016/09/15,3,29,4308,1366
25397,62-9317กทม,43185,863835024623154,66992831886,2016/09/15,3,29,4308,1366
25398,62-9314กทม,43186,863835024991676,66992831896,2016/09/15,3,29,4308,1366
25399,62-9313กทม,43187,863835024802220,66992831969,2016/09/15,3,29,4308,1366
25400,62-9371กทม,43188,863835024795572,66992831996,2016/09/15,3,29,4308,1366
25401,78-7116กทม,43189,863835024991312,66992832004,2016/09/15,3,29,4308,1366
25402,62-9312กทม,43190,863835024812328,66992832007,2016/09/15,3,29,4308,1366
25403,78-6329กท,43191,863835025913729,66949650116,2016/09/15,3,29,4308,1366
25404,62-9321กทม,43192,863835024624657,66992832093,2016/09/15,3,29,4308,1366
25405,62-9335กทม,43193,863835025015095,66992832098,2016/09/15,3,29,4308,1366
25406,62-9327กทม,43194,863835025018032,66992832145,2016/09/15,3,29,4308,1366
25407,62-9329กทม,43195,863835024797149,66992832148,2016/09/15,3,29,4308,1366
25408,62-9311กทม,43196,863835024794948,66992832151,2016/09/15,3,29,4308,1366
25409,62-9334กทม,43197,863835024627072,66627782535,2016/09/15,3,29,4308,1366
25410,62-9326กทม,43198,863835024623295,66627782537,2016/09/15,3,29,4308,1366
25411,62-9376กทม,43199,863835024812450,66627782538,2016/09/15,3,29,4308,1366
25412,61-7332กทม,43200,863835024989811,66627782553,2016/09/15,3,29,4308,1366
25413,61-7334กทม,43201,863835024623980,66627782561,2016/09/15,3,29,4308,1366
25414,78-6334กทม,43202,863835024624202,66992864659,2016/09/15,3,29,4308,1366
25415,62-9325กทม,43203,863835024811106,66627971145,2016/09/15,3,29,4308,1366
25416,61-7338กทม,43204,863835024623428,66627971146,2016/09/15,3,29,4308,1366
25417,62-9320กทม,43205,863835024799483,66627971148,2016/09/15,3,29,4308,1366
25418,62-9331กทม,43206,863835024622388,66627971149,2016/09/15,3,29,4308,1366
25419,62-9318กทม,43207,863835024633245,66627971157,2016/09/15,3,29,4308,1366
25420,62-9372กทม,43208,863835025013769,66627971164,2016/09/15,3,29,4308,1366
25421,31-6730กทม,43209,863835024798667,66627783038,2016/09/15,3,29,3859,2227
25422,5กภ-6378,16809,863835024988599,66627783045,2016/09/15,3,29,922,1199
25423,5กพ-6018กทม,16810,863835024991841,66627783046,2016/09/15,3,29,922,1199
25424,MR8GB8CC701301907,16811,863835024798618,66627783050,2016/09/15,3,29,922,1199
25425,82-7708,43214,863835024991593,66627977065,2016/09/16,3,29,6197,1531
25426,70-3428รย,43215,863835024799269,66626037324,2016/09/16,3,29,4547,1531
25427,82-4870,43216,863835024603917,66627781165,2016/09/16,3,29,4737,1531
25428,33-3799-V,43210,863835024795614,66632730780,2016/09/16,3,29,109,62
25429,33-3800-V,43211,863835025018560,66626545255,2016/09/16,3,29,109,62
25430,33-3801-V,43212,863835021092825,66626545263,2016/09/16,3,29,109,62
25431,33-3858-V,43213,863835020204108,66626545135,2016/09/16,3,29,109,62
25432,32-0755กทม,43218,863835024809175,66627971168,2016/09/16,3,29,1852,1669
25433,33-1659กทม,43219,863835024795911,66627971169,2016/09/16,3,29,1852,1669
25434,70-1883สพ,43217,863835024792256,66992846821,2016/09/16,3,29,3729,1170
25435,10-6531ขก,43220,863835024635844,66627781182,2016/09/16,3,29,3639,2049
25436,30-0607ขก,43221,863835024636768,66627781193,2016/09/16,3,29,4833,2049
25437,10-8373ขก,43222,863835024623782,66627781213,2016/09/16,3,29,3342,2049
25438,10-5678ขก,43223,863835024633666,66627781214,2016/09/16,3,29,3639,2049
25439,71-1699,50003,863835024623881,66627878140,2017/05/29,3,29,3739,2195
